pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
5331	1777	Access to our grounds will be opened to anyone with a computer and a modem.	People need to carry their computer and modem with them while entering the grounds, in order to have access.	neutral	0	-1	-1	-1	-1	-1
184	62	Um, my grandparents were always very, very loving people and some of, my parents were and we'd just have a great time down there.	It took a long time to drive to my grandparent's house.	neutral	0	-1	0	0	0	0
4327	1443	The group meets monthly to discuss the status of previously discussed and/or implemented initiatives and to propose and discuss current problems and potential initiatives.	Many group members think that monthly meetings are unnecessary.	neutral	0	-1	-1	-1	-1	-1
4690	1564	For the two companies and their actions, see FDNY interview 22, Battalion 28 (Jan.	Each company consisted of twenty three fire fighters.	neutral	0	-1	-1	-1	-1	-1
1110	370	a few months ago that they had six member juries i thought that they you know it was always twelve twelve men tried and true so to speak	They can pick however many people they want on the jury.	neutral	0	-1	0	0	0	0
6947	2316	It is curious to note that terms not appearing on the list included slow learner, neurological handicap, brain injury, and educational handicap.	These disabilities affect several million people in the US alone.	neutral	0	-1	-1	-1	-1	-1
4015	1339	Finally, if the data you assessed are not sufficiently reliable, you should include this finding in the report and recommend that the audited entity take corrective action.	Keeping physical receipts is one way to increase data reliability.	neutral	0	-1	-1	-1	-1	-1
1382	461	and uh so it's a giant plastics plant i think they have a seventy like a seventy five percent market share or something	I think they have most of the market for laundry hampers.	neutral	0	-1	0	0	0	1
970	324	uh whenever you buy an item especially a large purchase item it it's it's something in which you're you're paying and you've always got to add in that about ten percent tax	Ten percent tax is too much to pay.	neutral	0	-1	0	0	0	0
5832	1944	Even with the continuing generosity of donors, the Museum has programs and operations that go unfunded each year.	The museum is $500,000 short this year.	neutral	1	-1	-1	-1	-1	-1
3860	1287	This allowed demonstrations of the design before the companies made more costly investments in manufacturing equipment and tooling to build production representative prototypes for the demonstration phase.	They could show the company that it wasn't smart to build new factories.	neutral	0	-1	-1	-1	-1	-1
5635	1879	Performing before more than 6,500 students from K-12, for state professional conferences, for a Pan-Am Media Event and for the U.S.	All the 6,500 students who will be present have pre-registered for the performance.	neutral	0	-1	-1	-1	-1	-1
2794	932	And a couple of miles this side of it, bearing after them, came speeding three great white ships.	Each ship had two hundred passengers.	neutral	0	-1	-1	-1	-1	-1
6152	2051	Now why is that better than becoming a fur coat?	If the animal is already dead and the fur is going to be discarded and burned if it isn't used, is turning it into a fur coat the best option and a form of recycling?	neutral	0	-1	-1	-1	-1	-1
5184	1728	Many PAPD officers were on the ground floors of the complex-some assisting in evacuation, others manning the PAPD desk in 5 WTC or assisting at lobby command posts.	These officers were assigned to operate radio equipment.	neutral	1	-1	-1	-1	-1	-1
335	112	And they couldn't stay in the Augusta area because people knew that they had tried to do something that was really taboo and try to pass for white.	People were aware that they were African American.	neutral	1	-1	0	0	0	1
5092	1698	The Move to San Diego By February 4, Hazmi and Mihdhar had come to San Diego from Los Angeles, possibly driven by Mohdar Abdullah.	Hazmi and Mihdhar are brothers.	neutral	0	-1	-1	-1	-1	-1
876	292	yeah yeah my place you get two weeks when you start and then every every year they give you an extra day until you've got four weeks	Your vacation time increases at the city jobs.	neutral	1	-1	1	1	0	0
1087	363	the beach was beautiful and and that was really uh a nice place to go so that's  that's probably one of my most favorite places to go how about you	I really love the beach because of how clean and well kept it is.	neutral	1	-1	0	0	0	0
5956	1986	The Friends operate at two levels -the Citywide Friends and the Branch Friends -and you can become active at either one or both levels.	The level of friends depend on how much you have donated.	neutral	0	-1	-1	-1	-1	-1
4237	1413	Besides LNL and Allenbrand-Drews, the suit names as defendants Gary Allenbrand and Loren Drews, principals of Allenbrand-Drews; and developers or contractors R.L.	Allenbrand and Drews are getting sued for false imprisionment.	neutral	1	-1	-1	-1	-1	-1
1105	369	you know i would rather much rather get on a plane and get there and then enjoy myself	Flying would be a lot safer to get there.	neutral	0	-1	0	0	0	1
3033	1011	Children will enjoy the Cite de la Mer (37 Rue de l'Asile Thomas), with exhibits on the history of boatbuilding, the fishing industry, and how tides and currents shape the coastline.	The kids will like being able to build minature boats.	neutral	1	-1	-1	-1	-1	-1
3793	1265	Other efforts currently under way or planned include the	The majority of our efforts are already in motion.	neutral	1	-1	-1	-1	-1	-1
2375	792	Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.	The great gates were the only entrance to the courtyard.	neutral	1	-1	-1	-1	-1	-1
4075	1359	A growing body of evidence demonstrates that interventions in the emergency department are effective and that treatment referral can work.	Most emergency departments provide several dozen referrals every day.	neutral	0	-1	-1	-1	-1	-1
4340	1447	It is widely known that saving from current income is the way to accumulate assets and repay past borrowing, thus increasing net worth.	Saving money now is a way to accrue assets and be able to retire earlier.	neutral	1	-1	-1	-1	-1	-1
532	178	And she had tuberculosis and I never knew that either.	I didn't know she almost died of TB.	neutral	1	-1	0	0	0	1
1914	638	The compromises and obligations of life under the law hardly makes sense to individuals standing alone, preoccupied by their own values and their own needs.	People have to do really hard things to make their lives worth living.	neutral	0	-1	-1	-1	-1	-1
5973	1991	Please give now so we can go on giving back to you and your friends and neighbors.	We'll stop fundraising if you give us $1000 now.	neutral	0	-1	-1	-1	-1	-1
7169	2390	Seen any shepherds on Broadway lately or even mentioned in The New York Times?	Broadway is too scared to make a show about shepherds.	neutral	0	-1	-1	-1	-1	-1
5769	1923	There's our art programs for junior and senior high school students which are so critical now with less and less allocated in school budgets for the arts.	Schools have had their arts programs cut by 25% over the past five years.	neutral	0	-1	-1	-1	-1	-1
701	234	Ah, another thing that happened there that I thought was interesting was one of the first memories of my sister, and that was in that very same backyard.	I remembered picking daisies in the backyard.	neutral	0	-1	1	0	0	0
180	60	Well, the next day, of course, President Kennedy, uh, blockaded Cuba, and, uh, our ships stopped a Russian ship that was headed just outside of Cuba within, and they found missiles on them.	They found 20 missiles on the ship.	neutral	1	-1	0	0	0	0
14	5	There's so much you could talk about on that I'll just skip that.	I won't talk about that, even though there's a lot to cover.	entailment	-1	1	0	0	0	0
913	305	um no i live off campus	I do not live on campus.	entailment	-1	1	1	0	0	0
1422	474	yeah and anytime you try to walk down the uh the ushers would always tell you to go back	The ushers won't let you pass.	entailment	-1	1	0	0	0	0
1688	563	For the truth is that a building'no matter how useful or well built or beautiful'that is not sympathetic to the way that people dress risks looking not merely anachronistic, but downright silly.	A building can't be beautiful without being useful.	entailment	-1	0	-1	-1	-1	-1
1856	619	Dominant Mendelian gene, you see, easily selected once the right environmental conditions arose.	The environment was not always right for the dominant Mendelian gene.	entailment	-1	1	-1	-1	-1	-1
1949	650	That is why it is disconcerting if dress and decor are not in harmony.	It is not normal for dress and decor to be not in harmony.	entailment	-1	1	-1	-1	-1	-1
2336	779	Ogle wrenched it free, with an oath.	Ogle did not stay quiet when he wrenched it free.	entailment	-1	1	-1	-1	-1	-1
2392	798	How could I in honesty have detained them? It was in the bargain.	I could not bring myself to detain them.	entailment	-1	1	-1	-1	-1	-1
2648	883	The country is all, sir; the sovereign naught.	The country is not a sovereign one.	entailment	-1	1	-1	-1	-1	-1
2943	981	I'll rot in hell or ever I serves the King,  he bawled in a great rage.	I will never serve the king!	entailment	-1	1	-1	-1	-1	-1
3103	1035	Sea temperatures vary between 18e and 24e C (64-75e F).	Sea temperature are always changing, but they do not go below freezing temperature.	entailment	-1	1	-1	-1	-1	-1
3446	1149	Plans to house parliament here after Independence came to nothing	The Parliament was never housed here.	entailment	-1	1	-1	-1	-1	-1
3675	1225	One is cautioned about eating food openly, as the monkeys are likely to view this as an invitation to dine.	You shouldn't eat food out in the open.	entailment	-1	1	-1	-1	-1	-1
3961	1321	G. Burdens of Requiring LSC Funded Attorneys to Withdraw from Cases When the Client Leaves the United States	LSC funded attorneys can't be on cases where the client leaves the country.	entailment	-1	1	-1	-1	-1	-1
4325	1442	Although CVR board members considered giving the money as a loan, not a grant, their vote on the funding request -- taken after Milne and Ralphs left the meeting -- was unanimous.	CVR board members never considered giving the money as a grant.	entailment	-1	1	-1	-1	-1	-1
4460	1487	Just as there is a spectrum of alcohol use problems, there may be a family of solutions.	There is not one solution to alcohol use problems.	entailment	-1	1	-1	-1	-1	-1
4535	1512	In detention, KSM denies that al Qaeda had any agents in Southern California.	Al Qaeda may not have had any agents in California.	entailment	-1	1	-1	-1	-1	-1
4991	1664	The principals also focused on Pakistan and what it could do to turn the Taliban against al Qaeda.	The Taliban was not against al Qaeda.	entailment	-1	1	-1	-1	-1	-1
5060	1687	Once the plane struck, they were prevented from descending because of damage to or impassable conditions in the building's three stairwells.	They could not go down the stairwells.	entailment	-1	1	-1	-1	-1	-1
5208	1736	He has also stated that Atta included a nuclear plant in his preliminary target list, but that Bin Ladin decided to drop that idea.	There was no nuclear plant in the final target list.	entailment	-1	1	-1	-1	-1	-1
5215	1739	Thumairy denies incurring any such disciplinary measures.	According to Thumairy he was not disciplined.	entailment	-1	1	-1	-1	-1	-1
6010	2004	What the movie neglects to mention is that Kaufman had often talked about how he would like to pull off his own death.	The movie does not mention Kaufman discussing his own death.	entailment	-1	1	-1	-1	-1	-1
6548	2183	Personally, Prudie is not wild about boyfriend and girlfriend for people over 30, and she loathes the term lover except when used by European women.	Prudie doesn't always hate the term lover.	entailment	-1	1	-1	-1	-1	-1
6661	2221	Many of your suggestions involved actions that, while amusing and cruel, are not illegal but merely unlikely (Most men would be too scared to lift it while the monkey was in the room.)	Men would not lift it because they are afraid.	entailment	-1	1	-1	-1	-1	-1
6754	2252	)  On returning to base one parks one's car in a motor-home--where else?	Cars are not just left in random places, when people return to base.	entailment	-1	1	-1	-1	-1	-1
6882	2294	[ In all fairness, it must be said that Mr. Room wrote as soon as he realized his slip in referring to the Bummel as a river.	The Bummel is actually not a river at all.	entailment	-1	1	-1	-1	-1	-1
7015	2339	One of the latest words to enter the Abbreviation Cycle of Redundancy Race is Missouri .  The  Show-Me  state gained statehood in 1821.	Before 1800 Missouri was not considered a US state.	entailment	-1	1	-1	-1	-1	-1
7275	2425	Moreover, publishers are today generally less reluctant than before to make available to researchers the disks and tapes containing text.	Publishers don't want to give researchers the tapes of the text.	entailment	-1	1	-1	-1	-1	-1
7335	2445	Despite that, Honey's treatment is virtually self-explanatory, and anyone contemplating a work on American accents would do well to be guided by the principles he has established.	Honey's treatment needs no explanation.	entailment	-1	1	-1	-1	-1	-1
7377	2459	It seems silly to separate Gruyare the cheese from Gruyare the place in Switzerland whence it comes' indeed, the latter is not even an entry in the geographical sections of either dictionary.	You cannot separate Gruyare cheese from the place.	entailment	-1	1	-1	-1	-1	-1
1764	588	Taking the  privileges and immunities  of citizens as the pivotal value of the new order, as Black does, creates its own problems of equality under law.	Citizens can never lose their rights.	contradiction	-1	1	-1	-1	-1	-1
4803	1601	Upon hearing that the camp was to be closed, he and others traveled to al Faruq camp near Kandahar, where they received more training.	There were no camps anywhere near Kandahar.	contradiction	-1	1	-1	-1	-1	-1
6048	2016	The publication of the RPH book is followed by the book tour, which leads to the next fact about the	There was no book tour for it.	contradiction	-1	1	-1	-1	-1	-1
3691	1231	Look out for coconut rum and other fruit rums there's a tremendous variety.	Rum never has fruit flavors added.	contradiction	-1	1	-1	-1	-1	-1
4060	1354	The concept of the teachable moment, although only a conceptualization at this time, provides part of the seminal interest in doing alcohol interventions in the ED.	Interventions should never be done in the hospital.	contradiction	-1	1	-1	-1	-1	-1
3343	1115	To see some of Cluny's impact on the surrounding countryside, visit a few of the villages whose Romanesque churches were built by Cluny's architects and  among them, Saint-Vincent-des-Pres, Taize, Berze-la-Ville, and Malay.	Do not visit villages.	contradiction	-1	1	-1	-1	-1	-1
4314	1438	4.14 An additional standard for financial audits performed in accordance with GAGAS	There was no reason for financial audits to follow the GAGAS guidelines.	contradiction	-1	1	-1	-1	-1	-1
763	255	sounds like a lot of fun yeah it's amazing to me how how many things they would allow	I'm not at all surprised that they were leinient.	contradiction	-1	1	0	0	0	0
1447	483	it's real real dangerous i i would think but with all the accidents	It's very safe and therea re no problems.	contradiction	-1	1	0	0	0	0
3810	1270	Then, the same representative who made the initial visit revisits the new provider to answer questions and discuss any problems noted in the claims sample.	We never got a visit.	contradiction	-1	1	-1	-1	-1	-1
3861	1287	This allowed demonstrations of the design before the companies made more costly investments in manufacturing equipment and tooling to build production representative prototypes for the demonstration phase.	They had no idea how to demonstrate the impact of investments.	contradiction	-1	1	-1	-1	-1	-1
3668	1223	Visitors can also see a 28-minute  virtual history  multimedia film about Barcino-Barcelona.	Unfortunately the film about Vincent Van Gogh is not for viewing by visitors.	contradiction	-1	1	-1	-1	-1	-1
4233	1411	One agency intended to implement an employee travel claim procedure allowing travelers, with certain exceptions, to merely list an aggregate amount of all expenses that individually cost $75 or less.	Travelers do not have to list out their individual expenses.	contradiction	-1	1	-1	-1	-1	-1
6531	2177	Michael Lewis, interviewed about his book Trail Fever, observed that Alexander did something I didn't think possible in this campaign.	There are no known interviews with Michael Lewis where he discusses Alexander.	contradiction	-1	1	-1	-1	-1	-1
3015	1005	Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.	New Brunswick was not a province in 1784.	contradiction	-1	1	-1	-1	-1	-1
5332	1778	We invite you to participate in Futures for Children by sponsoring an American Indian child or by joining a Membership Circle to support our community education projects.	If you choose to sponsor an American Indian child you will not be allowed to participate in Futures for Children.	contradiction	-1	0	-1	-1	-1	-1
4363	1455	Properly implemented, this approach provides reasonable assurance that a trip occurred.	The approach doesn't tell you anything about if a trip occured.	contradiction	-1	1	-1	-1	-1	-1
4922	1641	After first declining Hazmi's request for a loan, the administrator agreed to permit him to use the administrator's bank account to receive the $5,000 wire transfer.	The administrator did not allow Hazmi to use his bank account at all.	contradiction	-1	1	-1	-1	-1	-1
638	213	Where he was a , he was a minister's son, so he had, they had property, and stuff, and they were very well-connected in the community and very, held in high esteem.	His dad was a convict who never went to church.	contradiction	-1	0	0	0	0	1
561	187	Uh, I was still the one and only nine two-two that had ever set the injection on the regulator.	I was never a 922.	contradiction	-1	1	0	0	0	0
1853	618	Sitting alone as a circuit judge, Chief Justice Taney interpreted the constitutional provision to require congressional authorization for suspending the writ.	Taney said Congress had no power to stop the writ.	contradiction	-1	1	-1	-1	-1	-1
3417	1139	Almost 100,000 people a day come here to marvel at the striking architecture and explore the latest attractions in this ever-changing city.	The city does not have a great tourism industry.	contradiction	-1	1	-1	-1	-1	-1
4515	1505	Jane asked the New York agent assigned to the Mihdhar search to sign a FISA acknowledgment form indicating the agent understood how he had to treat FISA information.	Jane said no FISA acknowledgement was necessary.	contradiction	-1	1	-1	-1	-1	-1
5900	1967	And she was always there for us	She never supported us in anything!	contradiction	-1	1	-1	-1	-1	-1
7407	2469	One difference is that other groups need to do so because in order to function they must either attach new meanings to existing words and phrases or coin new words and pharases.	The groups can't make up new words.	contradiction	-1	1	-1	-1	-1	-1
3478	1160	The building constructed above the underground quarters of the SS guards houses the Topographie des Terrors, an exhibition of photographs and documents which movingly illustrates the lives of those who resisted the Nazi terror.	The building had no basement.	contradiction	-1	1	-1	-1	-1	-1
2024	675	Left to its own devices, this reaction is exergonic and, in the presence of excess trimers compared to the equilibrium ratio of hexamer to trimers, will flow exergonically toward equilibrium by synthesizing the hexamer.	There is no way this reaction could synthesize the hexamer.	contradiction	-1	1	-1	-1	-1	-1
6050	2017	There's a consolation prize for humanity, though.	There is no upside for humans in this situation.	contradiction	-1	1	-1	-1	-1	-1
5835	1945	Jerry Bepko, Chancellor of IUPUI, paid tribute to Kent through these remarks.	Bepko never had anything nice to say about Kent.	contradiction	-1	1	-1	-1	-1	-1
5958	1986	The Friends operate at two levels -the Citywide Friends and the Branch Friends -and you can become active at either one or both levels.	We don't separate the level of friends, everyone is the same.	contradiction	-1	1	-1	-1	-1	-1
2987	996	Just within the doorway of the alley leading to the cabin, he ran into Miss Bishop.	He never encountered Miss Bishop.	contradiction	-1	1	-1	-1	-1	-1
1029	343	oh is that where you're talking from	You are not calling from there.	contradiction	-1	0	0	0	0	0
6153	2051	Now why is that better than becoming a fur coat?	That type of fur coat has been banned and therefore it is not an option.	contradiction	-1	1	-1	-1	-1	-1
2274	758	I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.	I do not take orders from His Majesty.	contradiction	-1	1	-1	-1	-1	-1
4370	1457	Although the C-R relationship may, in fact, vary from one location to another (for example, due to differences in population susceptibilities or differences in the composition of PM), locationspecific C-R functions are generally not available.	Location specific C-R functions are generally available.	contradiction	-1	1	-1	-1	-1	-1
3912	1304	The corporate CIO works with CIOs or other information managers in each of the business units to ensure efficient, reliable, and interoperable technology for the entire corporation.	The CIO won't talk to his peers.	contradiction	-1	1	-1	-1	-1	-1
6391	2131	The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.	Korbel has never had a mayo.	contradiction	-1	1	-1	-1	-1	-1
1743	581	The others do not make the consumer happy enough.	The others are sufficient.	contradiction	-1	1	-1	-1	-1	-1
502	168	But as she got older, um, she never acknowledged that she was wrong but she did change her behavior.	She didn't change her behavior at all.	contradiction	-1	1	0	0	0	0
4208	1403	Accountable Federal government is adopting the principles of performancebased management in an effort to address these demands.	The federal government does not want to adopt these principles.	contradiction	-1	1	-1	-1	-1	-1
6794	2265	It might be argued that the writing should be phonemic, not phonetic, but phonemes change, too, though more slowly.	Phonemes do not ever change over time.	contradiction	-1	1	-1	-1	-1	-1
5407	1803	But there is also intense competition among law schools to attract the best and brightest students.	Law schools don't care about the caliber of students, they just want money.	contradiction	-1	1	-1	-1	-1	-1
5828	1943	Your generosity will help the IRT continue to tell the best stories in the finest manner possible.	You did not give the IRT anything.	contradiction	-1	1	-1	-1	-1	-1
1161	387	satisfaction from what things i've heard	I have heard nothing but complaints to be honest.	contradiction	-1	1	0	0	1	0
2064	688	Indeed, the giant cold molecular clouds in galaxies, about degrees absolute in temperature, are highly complex mixtures of molecular species, many carbonaceous, as well as the birthplace of stars.	Molecular clouds do not birth stars.	contradiction	-1	1	-1	-1	-1	-1
5370	1790	The most important benefit of membership in the National Audubon Society gives you nothing immediately tangible in return.	There is absolutely no benefit to being a member of the National Audubon Society.	contradiction	-1	1	-1	-1	-1	-1
4428	1476	Several witnesses testified about terminating representation once the alien left the country.	The witnesses would not testify.	contradiction	-1	1	-1	-1	-1	-1
4143	1381	two 900 MWe, 8-corner, T-fired combustion engineering units that burn approx 1.5 percent sulfur bituminous coal.	The units do not burn sulfur bituminous coal.	contradiction	-1	1	-1	-1	-1	-1
2686	896	That is what we were advised.	This was not what we were informed on.	contradiction	-1	1	-1	-1	-1	-1
2059	687	Multiply the logarithm of the number of microstates per macrostate by the probability that the system is in that macrostate.	Always divide the logarithm, and never multiply it by any values.	contradiction	-1	1	-1	-1	-1	-1
7396	2466	I was raised (Southern for being brought up by one's parents) where the train station, or depot, was the DEE-po.	I was born in Iceland and grew up there, where there are no trains.	contradiction	-1	1	-1	-1	-1	-1
6653	2218	The Teacher of the Year program is sponsored by Scholastic Inc., best known among impressionable school children for distributing cool magazines whose exclusive advertiser is the U.S.	School children have no teachers.	contradiction	-1	1	-1	-1	-1	-1
4620	1540	If the situation escalates, a threat conference may be convened.	There's no conference even being discussed.	contradiction	-1	1	-1	-1	-1	-1
6090	2030	The complaints covered the  baggage problems, surly flight attendants, mysteriously canceled flights, billing atrocities.	There were no complaints at all.	contradiction	-1	1	-1	-1	-1	-1
4519	1507	Khallad has provided a second version, namely that all three traveled together to Karachi.	Khallad said he knew nothing about the three of them.	contradiction	-1	1	-1	-1	-1	-1
4530	1510	Intelligence report, interrogation of Binalshibh, Oct. 1, 2002.	Binalshibh was never spoken to, and he disappeared.	contradiction	-1	1	-1	-1	-1	-1
3124	1042	Today the old building hosts the Edinburgh Experience, a 20-minute, 3-D slide show charting the history of the city and bringing to life the Edinburgh of today (April-October only).	The building does not have a slide show.	contradiction	-1	1	-1	-1	-1	-1
7284	2428	But even though as a boy I lived on a ranch right on the Mexican border, I remember being mystified by ranching terms that crept into Western songs from north of us, cayuse, for example.	I was not mystified by ranching terms.	contradiction	-1	1	-1	-1	-1	-1
1281	427	yeah there you you know usually there's uh i have a a farm a hundred miles east of here in East Texas	I have never been to Texas	contradiction	-1	0	1	0	1	0
4490	1497	However, it may also be anticipated that using the ED visit as a teachable moment may be effective for non-injured persons who drink at risk excessively.	People with drinking problems are not permitted to visit the ED.	contradiction	-1	1	-1	-1	-1	-1
6373	2125	With software, the agency is an independent, trusted body verifying that software comes from where it claims.	The agency does not care where the software is from.	contradiction	-1	1	-1	-1	-1	-1
5191	1731	For example, the Mayor and Police Commissioner consulted with the Chief of the Department of the FDNY at approximately 9:20.	The Chief of the FDNY could not be located until after noon.	contradiction	-1	1	-1	-1	-1	-1
5732	1911	This investment has resulted in the renovation and sale of 60 homes to homebuyers of modest means, and in the rehab of more than 100 affordable, high quality apartments.	The apartments were dumps and no one fixed them.	contradiction	-1	1	-1	-1	-1	-1
7222	2408	But if he uses the grammer, vocabularly, and idiom of the standard English found in newspapers, books, magazines, and news bulletins, then all we notice about his speech is his accent--and possibly his intonation.	He has no noticeable accent and a perfectly normal intonation when he speaks standard English.	contradiction	-1	1	-1	-1	-1	-1
652	218	And um, it's different, like under each client, is all their files.	They don't have any of the files.	contradiction	-1	1	0	0	0	0
75	25	And, of course, Androv Gromikov didn't answer anything, but we had all the information from the films the U2 had taken.	We had no footage, so we just had to guess.	contradiction	-1	1	0	0	0	0
4885	1629	Floor-to-ceiling windows in the northwest corner of the West Street level of the lobby had been blown out	Amazingly, not a single window was broken in the entire building.	contradiction	-1	1	-1	-1	-1	-1
5273	1758	00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children.	We had hoped to throw a Christmas party to the children, but we've never been able to do anything for them.	contradiction	-1	1	-1	-1	-1	-1
299	100	I got orders to go to Del Rio, TX, so when I arrived out there, well, I found out I had to go to Laughlin Air Force Base.	I have never been to texas.	contradiction	-1	1	1	0	0	1
3441	1147	Kodaly kerend (Kodaly crescent, named after another Hungarian composer) is a splendid ensemble, its curving faaades decorated with Classical  gures and inlaid motifs.	The Kodaly kerend is not decorated with gures and motifs.	contradiction	-1	1	-1	-1	-1	-1
6471	2157	To sing good fortune to come to those I fear for,	I am not afraid for anyone.	contradiction	-1	1	-1	-1	-1	-1
1149	383	and you're the minority and you're stuck with it but uh	You are not a minority.	contradiction	-1	1	0	0	0	0
6922	2308	Say break, steak, but bleak and streak.	Do not say break.	contradiction	-1	1	-1	-1	-1	-1
7308	2436	The truth is that cross-talk may at times resemble all three ironies, depending on the intent, audience, and effect.	Cross-talk never occurs.	contradiction	-1	1	-1	-1	-1	-1
5923	1975	In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.	Indiana doesn't offer tax credits.	contradiction	-1	1	-1	-1	-1	-1
632	211	And they moved to Mallard Creek in Charlotte.	They never moved to Charlotte.	contradiction	-1	1	1	0	0	0
4581	1527	Searches of readily available databases could have unearthed the driver's licenses, the car registration, and the telephone listing.	There was no way to find any information about the subjects using existing sources.	contradiction	-1	1	-1	-1	-1	-1
5212	1738	KSM may have instructed Binalshibh to send money to Moussaoui in order to help prepare Moussaoui as a potential substitute pilot for Jarrah.	KSM never spoke to Binalshibh.	contradiction	-1	1	-1	-1	-1	-1
2918	973	Shrewd advocacy,  he approved it.	He most certainly did not approve of the shrewd advocacy.	contradiction	-1	1	-1	-1	-1	-1
2776	926	He stepped back, a baffled, impotent man.	He was not affected at all.	contradiction	-1	1	-1	-1	-1	-1
1875	625	1 People do a better job than computers of adjusting fabric alignment through sewing machines and compensating for prior sewing and cutting errors.	There is nothing that a human does that a computer is not better at.	contradiction	-1	1	-1	-1	-1	-1
460	154	Um, as far as never being told--	He told he everything i needed to know	contradiction	-1	0	0	0	0	0
6385	2129	So how many readers does Slate have?	Slate doesn't have any readers, it's a television show.	contradiction	-1	1	-1	-1	-1	-1
1396	466	huh-uh uh not downhill we do have cross country skies and	We dont like skiing, so we just buy bowling materials.	contradiction	-1	1	0	0	0	1
7093	2365	196), for instance, we learn that  the original lingua franca (Italian, Frankish language) was a hybrid language.	Languages can never be combined.	contradiction	-1	1	-1	-1	-1	-1
6986	2329	'  Another example comes from VIP `Vasoactive Intestinal Poly-peptide.	VIP is not an example.	contradiction	-1	1	-1	-1	-1	-1
4977	1659	Dubai, a modern city with easy access to a major airport, travel agencies, hotels, and Western commercial establishments, was an ideal transit point.	It made no sense to use Dubai as a transit point.	contradiction	-1	1	-1	-1	-1	-1
5204	1735	He joined the rest of his team at their hotel.	He knew not to be seen at the hotel, but instead offered to meet them across the street at the post office.	contradiction	-1	1	-1	-1	-1	-1
4122	1374	SCR connection can occur in a three to five week outage period.	There are no outages ever.	contradiction	-1	1	-1	-1	-1	-1
2199	733	Grant such a Hamiltonian, say a spin-glass Hamiltonian, where a spin glass is a disordered magnetic material.	Spin glasses have no magnetic force.	contradiction	-1	1	-1	-1	-1	-1
6715	2239	The body of Dowd's work as a columnist, and in particular the Flytrap pieces that won her the Pulitzer, is one of the most brilliant examples yet of boomer self-castigation.	Dowd has never and will never write anything that could be construed as boomer self-castigation.	contradiction	-1	1	-1	-1	-1	-1
7	3	And I thought that was a privilege, and it's still, it's still, I was the only nine two-two Ex-O which was my AFFC Air Force Career field.	I was not aware that I was not the only person to be at the field that day.	neutral	-1	1	0	0	0	0
1102	368	well supposedly in seven days they're going they're going to look through y our background and make sure you are not an ex-con or don't have	The background check cannot get done that quickly.	neutral	-1	1	0	1	0	0
1282	428	it was was a lot of fun yeah it was um  real popular obviously it was about a week after it'd come out i think	I do not like to go when something is released the night of but rather wait a week to see it.	neutral	-1	1	0	1	0	0
1429	477	oh and then if you try to get it outside of your uh corporation you're gonna pay an arm and a leg	I try not to go outside the corporation because I like to save money.	neutral	-1	1	0	0	0	1
1997	666	96 And parents and coaches who criticize rather than encourage and do not let players forget about defeat prompt intense anxiety in some youngsters.	Coaches should not give young athletes a hard time.	neutral	-1	1	-1	-1	-1	-1
2022	674	Children's earliest efforts at make-believe also reveal how challenging they  nd the task of detaching thought from reality.	Children do not enjoy being imaginative.	neutral	-1	1	-1	-1	-1	-1
2160	720	For example, such words as erale (what's happening, or O.K.)	Erale is not a commonly used word.	neutral	-1	1	-1	-1	-1	-1
2364	788	She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.	She did not know if he was angry at her.	neutral	-1	1	-1	-1	-1	-1
2916	972	I wonder, now,  he said presently,  if the mischief is of your working.	The source of the mischief was not yours alone.	neutral	-1	1	-1	-1	-1	-1
2995	999	Yet she had not been coming out, for her back was towards him, and she was moving in the same direction.	Never once did she turn around to look at him.	neutral	-1	1	-1	-1	-1	-1
3059	1020	Assimilating more easily with the Anglo community only Protestant schools accepted their children Eastern European Jews have  graduated  to wealthy Westmount or emigrated, again, to Toronto.	The Jews are not wanted by the rest of the community.	neutral	-1	1	-1	-1	-1	-1
3158	1053	Among the ponds is one inhabited by  Visitors toss in coins in the hope of bouncing one off a turtle's head, a sure way of achieving good fortune.	People throw coins in even though the sign says not to.	neutral	-1	1	-1	-1	-1	-1
3673	1225	One is cautioned about eating food openly, as the monkeys are likely to view this as an invitation to dine.	It's not safe to eat food outside.	neutral	-1	1	-1	-1	-1	-1
3962	1321	G. Burdens of Requiring LSC Funded Attorneys to Withdraw from Cases When the Client Leaves the United States	LSC funded attorneys can't work cases involving non-citizens.	neutral	-1	1	-1	-1	-1	-1
3977	1326	Temporarily suspending legal representation during a client's absence by seeking a continuance is not a viable alternative to formally withdrawing from the case.	It's not a good idea to stop legal representation because then they'll probably get a mistrial granted.	neutral	-1	1	-1	-1	-1	-1
4312	1438	4.14 An additional standard for financial audits performed in accordance with GAGAS	Any audits done that are not performed in accordance with GAGAS must be redone.	neutral	-1	1	-1	-1	-1	-1
